Address,INS,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
4245855,"call 0x400e50",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245860,"imul rax, qword ptr [rsp+0x10], 0xf4240",IMUL,BINARY,0,0,1,0,0,R[6 22M ],W[10 25 ]
4245869,"add rax, qword ptr [rsp+0x18]",ADD,BINARY,0,0,1,0,0,R[10 6 30M ],W[10 25 ]
4245874,"mov qword ptr [rbx+0x50], rax",MOV,DATAXFER,0,0,0,1,0,R[7 10 ],W[87M ]
4245878,"sub rax, qword ptr [rbx+0x48]",SUB,BINARY,0,0,1,0,0,R[10 7 79M ],W[10 25 ]
4245882,"add qword ptr [rbx+0x78], rax",ADD,BINARY,0,0,1,1,0,R[7 10 127M ],W[25 127M ]
4245886,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
4245888,"call 0x4087e0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4229088,"mov r10d, dword ptr [rip+0x209a99]",MOV,DATAXFER,0,0,1,0,0,R[26 2136755M ],W[13 ]
4229095,"test r10d, r10d",TEST,LOGICAL,0,0,0,0,0,R[13 13 ],W[25 ]
4229098,"jle 0x408887",JLE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229104,"push r13",PUSH,PUSH,0,0,0,1,0,R[16 6 ],W[6 6M ]
4229106,"mov r11, qword ptr [rip+0x209a8f]",MOV,DATAXFER,0,0,1,0,0,R[26 2136745M ],W[14 ]
4229113,"xor edx, edx",XOR,LOGICAL,0,0,0,0,0,R[8 8 ],W[8 25 ]
4229115,"push r12",PUSH,PUSH,0,0,0,1,0,R[15 6 ],W[6 6M ]
4229117,"mov r12, qword ptr [rip+0x209af4]",MOV,DATAXFER,0,0,1,0,0,R[26 2136846M ],W[15 ]
4229124,"xor r9d, r9d",XOR,LOGICAL,0,0,0,0,0,R[12 12 ],W[12 25 ]
4229127,"push rbp",PUSH,PUSH,0,0,0,1,0,R[5 6 ],W[6 6M ]
4229128,"mov rbp, qword ptr [rip+0x209ab9]",MOV,DATAXFER,0,0,1,0,0,R[26 2136787M ],W[5 ]
4229135,"mov edi, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
4229140,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
4229141,"mov rbx, qword ptr [rip+0x209a8c]",MOV,DATAXFER,0,0,1,0,0,R[26 2136742M ],W[7 ]
4229148,"nop dword ptr [rax], eax",NOP,WIDENOP,0,0,0,0,0,R[10 10 ],W[]
4229152,"movsxd r8, r9d",MOVSXD,DATAXFER,0,0,0,0,0,R[12 ],W[11 ]
4229155,"mov esi, dword ptr [rbp+r8*4]",MOV,DATAXFER,0,0,1,0,0,R[5 11 49M ],W[4 ]
4229160,"lea rax, ptr [r8*4]",LEA,MISC,0,0,0,0,0,R[11 ],W[10 ]
4229168,"test esi, esi",TEST,LOGICAL,0,0,0,0,0,R[4 4 ],W[25 ]
4229170,"jnz 0x408874",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229172,"mov esi, dword ptr [r11+r8*4]",MOV,DATAXFER,0,0,1,0,0,R[14 11 58M ],W[4 ]
4229176,"mov ecx, dword ptr [r11+rax*1+0x4]",MOV,DATAXFER,0,0,1,0,0,R[14 10 28M ],W[9 ]
4229181,"cmp esi, ecx",CMP,BINARY,0,0,0,0,0,R[4 9 ],W[25 ]
4229183,"jnl 0x408874",JNL,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229236,"add r9d, dword ptr [rbx+r8*4]",ADD,BINARY,0,0,1,0,0,R[12 7 11 51M ],W[12 25 ]
4229240,"cmp r9d, r10d",CMP,BINARY,0,0,0,0,0,R[12 13 ],W[25 ]
4229243,"jl 0x408820",JL,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229245,"test edx, edx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
4229247,"jnz 0x408889",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229249,"pop rbx",POP,POP,0,0,1,0,0,R[6 6M ],W[7 6 ]
4229250,"pop rbp",POP,POP,0,0,1,0,0,R[6 6M ],W[5 6 ]
4229251,"pop r12",POP,POP,0,0,1,0,0,R[6 6M ],W[15 6 ]
4229253,"pop r13",POP,POP,0,0,1,0,0,R[6 6M ],W[16 6 ]
4229255,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
4229152,"movsxd r8, r9d",MOVSXD,DATAXFER,0,0,0,0,0,R[12 ],W[11 ]
4229155,"mov esi, dword ptr [rbp+r8*4]",MOV,DATAXFER,0,0,1,0,0,R[5 11 49M ],W[4 ]
4229160,"lea rax, ptr [r8*4]",LEA,MISC,0,0,0,0,0,R[11 ],W[10 ]
4229168,"test esi, esi",TEST,LOGICAL,0,0,0,0,0,R[4 4 ],W[25 ]
4229170,"jnz 0x408874",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229172,"mov esi, dword ptr [r11+r8*4]",MOV,DATAXFER,0,0,1,0,0,R[14 11 58M ],W[4 ]
4229176,"mov ecx, dword ptr [r11+rax*1+0x4]",MOV,DATAXFER,0,0,1,0,0,R[14 10 28M ],W[9 ]
4229181,"cmp esi, ecx",CMP,BINARY,0,0,0,0,0,R[4 9 ],W[25 ]
4229183,"jnl 0x408874",JNL,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229185,"sub ecx, esi",SUB,BINARY,0,0,0,0,0,R[9 4 ],W[9 25 ]
4229187,"movsxd r13, esi",MOVSXD,DATAXFER,0,0,0,0,0,R[4 ],W[16 ]
4229190,"sub ecx, 0x1",SUB,BINARY,0,0,0,0,0,R[9 ],W[9 25 ]
4229193,"lea rax, ptr [r12+r13*8]",LEA,MISC,0,0,0,0,0,R[15 16 ],W[10 ]
4229197,"lea rcx, ptr [r13+rcx*1+0x1]",LEA,MISC,0,0,0,0,0,R[16 9 ],W[9 ]
4229202,"lea rsi, ptr [r12+rcx*8]",LEA,MISC,0,0,0,0,0,R[15 9 ],W[4 ]
4229206,"nop word ptr [rax+rax*1], ax",NOP,WIDENOP,0,0,0,0,0,R[10 10 10 ],W[]
4229216,"mov rcx, qword ptr [rax]",MOV,DATAXFER,0,0,1,0,0,R[10 10M ],W[9 ]
4229219,"mov ecx, dword ptr [rcx+0xc]",MOV,DATAXFER,0,0,1,0,0,R[9 21M ],W[9 ]
4229222,"test ecx, ecx",TEST,LOGICAL,0,0,0,0,0,R[9 9 ],W[25 ]
4229224,"cmovnz edx, edi",CMOVNZ,CMOV,0,0,0,0,0,R[3 25 ],W[8 ]
4229227,"add rax, 0x8",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
4229231,"cmp rax, rsi",CMP,BINARY,0,0,0,0,0,R[10 4 ],W[25 ]
4229234,"jnz 0x408860",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245893,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
4245895,"call 0x4088a0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4229280,"mov r10d, dword ptr [rip+0x20988d]",MOV,DATAXFER,0,0,1,0,0,R[26 2136231M ],W[13 ]
4229287,"test r10d, r10d",TEST,LOGICAL,0,0,0,0,0,R[13 13 ],W[25 ]
4229290,"jle 0x408906",JLE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229292,"push rbx",PUSH,PUSH,0,0,0,1,0,R[7 6 ],W[6 6M ]
4229293,"mov esi, dword ptr [rip+0x209a35]",MOV,DATAXFER,0,0,1,0,0,R[26 2136655M ],W[4 ]
4229299,"xor r9d, r9d",XOR,LOGICAL,0,0,0,0,0,R[12 12 ],W[12 25 ]
4229302,"mov rbx, qword ptr [rip+0x209a63]",MOV,DATAXFER,0,0,1,0,0,R[26 2136701M ],W[7 ]
4229309,"mov r11, qword ptr [rip+0x209a4c]",MOV,DATAXFER,0,0,1,0,0,R[26 2136678M ],W[14 ]
4229316,"xor edx, edx",XOR,LOGICAL,0,0,0,0,0,R[8 8 ],W[8 25 ]
4229318,"mov ecx, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[9 ]
4229323,"nop dword ptr [rax+rax*1], eax",NOP,WIDENOP,0,0,0,0,0,R[10 10 10 ],W[]
4229328,"test esi, esi",TEST,LOGICAL,0,0,0,0,0,R[4 4 ],W[25 ]
4229330,"jle 0x4088f8",JLE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229332,"mov r8, qword ptr [rbx+r9*8]",MOV,DATAXFER,0,0,1,0,0,R[7 12 103M ],W[11 ]
4229336,"mov rdi, qword ptr [r11+r9*8]",MOV,DATAXFER,0,0,1,0,0,R[14 12 110M ],W[3 ]
4229340,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
4229342,"data16 nop",NOP,NOP,0,0,0,0,0,R[],W[]
4229344,"cmp qword ptr [r8+rax*8], 0x0",CMP,BINARY,0,0,1,0,0,R[11 10 91M ],W[25 ]
4229349,"cmovnz edx, ecx",CMOVNZ,CMOV,0,0,0,0,0,R[9 25 ],W[8 ]
4229352,"cmp qword ptr [rdi+rax*8], 0x0",CMP,BINARY,0,0,1,0,0,R[3 10 83M ],W[25 ]
4229357,"cmovnz edx, ecx",CMOVNZ,CMOV,0,0,0,0,0,R[9 25 ],W[8 ]
4229360,"add rax, 0x1",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
4229364,"cmp esi, eax",CMP,BINARY,0,0,0,0,0,R[4 10 ],W[25 ]
4229366,"jnle 0x4088e0",JNLE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229368,"add r9, 0x1",ADD,BINARY,0,0,0,0,0,R[12 ],W[12 25 ]
4229372,"cmp r10d, r9d",CMP,BINARY,0,0,0,0,0,R[13 12 ],W[25 ]
4229375,"jnle 0x4088d0",JNLE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229377,"test edx, edx",TEST,LOGICAL,0,0,0,0,0,R[8 8 ],W[25 ]
4229379,"jnz 0x408908",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4229381,"pop rbx",POP,POP,0,0,1,0,0,R[6 6M ],W[7 6 ]
4229382,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
4245900,"jmp 0x40c76a",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
4245354,"mov rdi, qword ptr [rip+0x205c47]",MOV,DATAXFER,0,0,1,0,0,R[26 2120801M ],W[3 ]
4245361,"call 0x400f90",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245366,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
4245368,"jnz 0x40ca37",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245374,"mov rdi, qword ptr [rip+0x205c33]",MOV,DATAXFER,0,0,1,0,0,R[26 2120781M ],W[3 ]
4245381,"movsxd rdx, dword ptr [rip+0x2059a8]",MOVSXD,DATAXFER,0,0,1,0,0,R[26 2120130M ],W[8 ]
4245388,"mov rax, qword ptr [rdi+0x58]",MOV,DATAXFER,0,0,1,0,0,R[3 91M ],W[10 ]
4245392,"mov r12, qword ptr [rdi+0x60]",MOV,DATAXFER,0,0,1,0,0,R[3 99M ],W[15 ]
4245396,"add rax, 0x1",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
4245400,"cmp rax, rdx",CMP,BINARY,0,0,0,0,0,R[10 8 ],W[25 ]
4245403,"mov qword ptr [rdi+0x58], rax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[91M ]
4245407,"jz 0x40c9c0",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245413,"lea rsi, ptr [rsp+0xc]",LEA,MISC,0,0,0,0,0,R[6 ],W[4 ]
4245418,"mov edi, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
4245423,"call 0x400e30",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245952,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
4245954,"test r12, r12",TEST,LOGICAL,0,0,0,0,0,R[15 15 ],W[25 ]
4245957,"mov qword ptr [rdi+0x58], 0x0",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[91M ]
4245965,"setz al",SETZ,SETCC,0,0,0,0,0,R[25 ],W[10 ]
4245968,"add rdi, 0x28",ADD,BINARY,0,0,0,0,0,R[3 ],W[3 25 ]
4245972,"mov qword ptr [rdi+0x38], rax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[59M ]
4245976,"call 0x400de0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245981,"jmp 0x40c7e8",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
4245480,"mov rdi, qword ptr [rip+0x205bc9]",MOV,DATAXFER,0,0,1,0,0,R[26 2120675M ],W[3 ]
4245487,"call 0x400ec0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245492,"test ebp, ebp",TEST,LOGICAL,0,0,0,0,0,R[5 5 ],W[25 ]
4245494,"mov rdi, qword ptr [rip+0x205bbb]",MOV,DATAXFER,0,0,1,0,0,R[26 2120661M ],W[3 ]
4245501,"jz 0x40c8e0",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245507,"mov eax, dword ptr [rip+0x2059bf]",MOV,DATAXFER,0,0,1,0,0,R[26 2120153M ],W[10 ]
4245513,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
4245515,"jnz 0x40c940",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245521,"call 0x400f90",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245728,"mov rax, qword ptr [rbx+0x78]",MOV,DATAXFER,0,0,1,0,0,R[7 127M ],W[10 ]
4245732,"mov rdx, qword ptr [rbx+0x48]",MOV,DATAXFER,0,0,1,0,0,R[7 79M ],W[8 ]
4245736,"mov qword ptr [rdi+0xb8], rax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[187M ]
4245743,"mov rax, qword ptr [rip+0x207ba2]",MOV,DATAXFER,0,0,1,0,0,R[26 2128828M ],W[10 ]
4245750,"mov qword ptr [rax+0x8], rdx",MOV,DATAXFER,0,0,0,1,0,R[10 8 ],W[18M ]
4245754,"mov rdx, qword ptr [rbx+0x50]",MOV,DATAXFER,0,0,1,0,0,R[7 87M ],W[8 ]
4245758,"mov qword ptr [rax+0x10], rdx",MOV,DATAXFER,0,0,0,1,0,R[10 8 ],W[26M ]
4245762,"jmp 0x40c811",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
4245521,"call 0x400f90",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245526,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
4245528,"jnz 0x40ca37",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245534,"mov rdi, qword ptr [rip+0x205b93]",MOV,DATAXFER,0,0,1,0,0,R[26 2120621M ],W[3 ]
4245541,"movsxd rdx, dword ptr [rip+0x205908]",MOVSXD,DATAXFER,0,0,1,0,0,R[26 2119970M ],W[8 ]
4245548,"mov rax, qword ptr [rdi+0x58]",MOV,DATAXFER,0,0,1,0,0,R[3 91M ],W[10 ]
4245552,"mov rbx, qword ptr [rdi+0x60]",MOV,DATAXFER,0,0,1,0,0,R[3 99M ],W[7 ]
4245556,"add rax, 0x1",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
4245560,"cmp rax, rdx",CMP,BINARY,0,0,0,0,0,R[10 8 ],W[25 ]
4245563,"mov qword ptr [rdi+0x58], rax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[91M ]
4245567,"jz 0x40c998",JZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245573,"lea rsi, ptr [rsp+0xc]",LEA,MISC,0,0,0,0,0,R[6 ],W[4 ]
4245578,"mov edi, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
4245583,"call 0x400e30",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245912,"xor eax, eax",XOR,LOGICAL,0,0,0,0,0,R[10 10 ],W[10 25 ]
4245914,"test rbx, rbx",TEST,LOGICAL,0,0,0,0,0,R[7 7 ],W[25 ]
4245917,"mov qword ptr [rdi+0x58], 0x0",MOV,DATAXFER,0,0,0,1,0,R[3 ],W[91M ]
4245925,"setz al",SETZ,SETCC,0,0,0,0,0,R[25 ],W[10 ]
4245928,"add rdi, 0x28",ADD,BINARY,0,0,0,0,0,R[3 ],W[3 25 ]
4245932,"mov qword ptr [rdi+0x38], rax",MOV,DATAXFER,0,0,0,1,0,R[3 10 ],W[59M ]
4245936,"call 0x400de0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245941,"jmp 0x40c888",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
4245640,"mov rdi, qword ptr [rip+0x205b29]",MOV,DATAXFER,0,0,1,0,0,R[26 2120515M ],W[3 ]
4245647,"call 0x400ec0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
4245652,"mov rax, qword ptr [rsp+0x28]",MOV,DATAXFER,0,0,1,0,0,R[6 46M ],W[10 ]
4245657,"xor rax, qword ptr fs:[0x28]",XOR,LOGICAL,0,0,1,0,0,R[10 23 40M ],W[10 25 ]
4245666,"jnz 0x40ca32",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4245672,"add rsp, 0x30",ADD,BINARY,0,0,0,0,0,R[6 ],W[6 25 ]
4245676,"pop rbx",POP,POP,0,0,1,0,0,R[6 6M ],W[7 6 ]
4245677,"pop rbp",POP,POP,0,0,1,0,0,R[6 6M ],W[5 6 ]
4245678,"pop r12",POP,POP,0,0,1,0,0,R[6 6M ],W[15 6 ]
4245680,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
4200748,"jmp 0x401949",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
4200777,"mov eax, dword ptr [rip+0x2107e5]",MOV,DATAXFER,0,0,1,0,0,R[26 2164735M ],W[10 ]
4200783,"sub eax, 0x1",SUB,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
4200786,"cdqe ",CDQE,CONVERT,0,0,0,0,0,R[10 ],W[10 ]
4200788,"cmp rbp, rax",CMP,BINARY,0,0,0,0,0,R[5 10 ],W[25 ]
4200791,"jb 0x40192e",JB,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
4200793,"movsxd rdx, dword ptr [rip+0x212b00]",MOVSXD,DATAXFER,0,0,1,0,0,R[26 2173722M ],W[8 ]
4200800,"mov rax, qword ptr [rip+0x212b51]",MOV,DATAXFER,0,0,1,0,0,R[26 2173803M ],W[10 ]
4200807,"mov esi, 0x40e9a0",MOV,DATAXFER,0,0,0,0,0,R[],W[4 ]
4200812,"mov edi, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
4200817,"movsd xmm0, qword ptr [rax+rdx*8]",MOVSD_XMM,DATAXFER,0,0,1,0,0,R[10 8 74M ],W[123 ]
4200822,"mov eax, 0x1",MOV,DATAXFER,0,0,0,0,0,R[],W[10 ]
4200827,"call 0x400f00",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
