Address,INS,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
140681244292725,"and rax, qword ptr [rdx+0xc8]",AND,LOGICAL,0,0,1,0,0,R[10 8 208M ],W[10 25 ]
140681244292732,"mov rdx, 0x10000000002",MOV,DATAXFER,0,0,0,0,0,R[],W[8 ]
140681244292742,"cmp rax, rdx",CMP,BINARY,0,0,0,0,0,R[10 8 ],W[25 ]
140681244292745,"lea rdx, ptr [rip+0xe8f50]",LEA,MISC,0,0,0,0,0,R[26 ],W[8 ]
140681244292752,"lea rax, ptr [rip+0x12549]",LEA,MISC,0,0,0,0,0,R[26 ],W[10 ]
140681244292759,"cmovz rax, rdx",CMOVZ,CMOV,0,0,0,0,0,R[8 25 ],W[10 ]
140681244292763,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
140681245246944,"nop edx, edi",NOP,WIDENOP,0,0,0,0,0,R[8 3 ],W[]
140681245246948,"mov ecx, edi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[9 ]
140681245246950,"mov rdx, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[8 ]
140681245246953,"vpxor xmm0, xmm0, xmm0",VPXOR,LOGICAL,0,0,0,0,0,R[123 123 ],W[123 ]
140681245246957,"and ecx, 0x3f",AND,LOGICAL,0,0,0,0,0,R[9 ],W[9 25 ]
140681245246960,"cmp ecx, 0x20",CMP,BINARY,0,0,0,0,0,R[9 ],W[25 ]
140681245246963,"jnbe 0x7ff2e7a64620",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245246965,"vpcmpeqb ymm1, ymm0, ymmword ptr [rdi]",VPCMPEQB,AVX2,0,0,1,0,0,R[123 3 3M ],W[124 ]
140681245246969,"vpmovmskb eax, ymm1",VPMOVMSKB,AVX2,0,0,0,0,0,R[124 ],W[10 ]
140681245246973,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245246975,"jnz 0x7ff2e7a646f0",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245246981,"add rdi, 0x20",ADD,BINARY,0,0,0,0,0,R[3 ],W[3 25 ]
140681245246985,"and ecx, 0x1f",AND,LOGICAL,0,0,0,0,0,R[9 ],W[9 25 ]
140681245246988,"and rdi, 0xffffffffffffffe0",AND,LOGICAL,0,0,0,0,0,R[3 ],W[3 25 ]
140681245246992,"jmp 0x7ff2e7a64654",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140681245247060,"vpcmpeqb ymm1, ymm0, ymmword ptr [rdi]",VPCMPEQB,AVX2,0,0,1,0,0,R[123 3 3M ],W[124 ]
140681245247064,"vpmovmskb eax, ymm1",VPMOVMSKB,AVX2,0,0,0,0,0,R[124 ],W[10 ]
140681245247068,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245247070,"jnz 0x7ff2e7a646f0",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245247076,"vpcmpeqb ymm1, ymm0, ymmword ptr [rdi+0x20]",VPCMPEQB,AVX2,0,0,1,0,0,R[123 3 35M ],W[124 ]
140681245247081,"vpmovmskb eax, ymm1",VPMOVMSKB,AVX2,0,0,0,0,0,R[124 ],W[10 ]
140681245247085,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245247087,"jnz 0x7ff2e7a64700",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245247093,"vpcmpeqb ymm1, ymm0, ymmword ptr [rdi+0x40]",VPCMPEQB,AVX2,0,0,1,0,0,R[123 3 67M ],W[124 ]
140681245247098,"vpmovmskb eax, ymm1",VPMOVMSKB,AVX2,0,0,0,0,0,R[124 ],W[10 ]
140681245247102,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245247104,"jnz 0x7ff2e7a64720",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245247110,"vpcmpeqb ymm1, ymm0, ymmword ptr [rdi+0x60]",VPCMPEQB,AVX2,0,0,1,0,0,R[123 3 99M ],W[124 ]
140681245247115,"vpmovmskb eax, ymm1",VPMOVMSKB,AVX2,0,0,0,0,0,R[124 ],W[10 ]
140681245247119,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245247121,"jnz 0x7ff2e7a6476c",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245247127,"add rdi, 0x80",ADD,BINARY,0,0,0,0,0,R[3 ],W[3 25 ]
140681245247134,"mov rcx, rdi",MOV,DATAXFER,0,0,0,0,0,R[3 ],W[9 ]
140681245247137,"and ecx, 0x7f",AND,LOGICAL,0,0,0,0,0,R[9 ],W[9 25 ]
140681245247140,"and rdi, 0xffffffffffffff80",AND,LOGICAL,0,0,0,0,0,R[3 ],W[3 25 ]
140681245247144,"nop dword ptr [rax+rax*1], eax",NOP,WIDENOP,0,0,0,0,0,R[10 10 10 ],W[]
140681245247152,"vmovdqa ymm1, ymmword ptr [rdi]",VMOVDQA,DATAXFER,0,0,1,0,0,R[3 3M ],W[124 ]
140681245247156,"vmovdqa ymm2, ymmword ptr [rdi+0x20]",VMOVDQA,DATAXFER,0,0,1,0,0,R[3 35M ],W[125 ]
140681245247161,"vmovdqa ymm3, ymmword ptr [rdi+0x40]",VMOVDQA,DATAXFER,0,0,1,0,0,R[3 67M ],W[126 ]
140681245247166,"vmovdqa ymm4, ymmword ptr [rdi+0x60]",VMOVDQA,DATAXFER,0,0,1,0,0,R[3 99M ],W[127 ]
140681245247171,"vpminub ymm5, ymm2, ymm1",VPMINUB,AVX2,0,0,0,0,0,R[125 124 ],W[128 ]
140681245247175,"vpminub ymm6, ymm4, ymm3",VPMINUB,AVX2,0,0,0,0,0,R[127 126 ],W[129 ]
140681245247179,"vpminub ymm5, ymm6, ymm5",VPMINUB,AVX2,0,0,0,0,0,R[129 128 ],W[128 ]
140681245247183,"vpcmpeqb ymm5, ymm0, ymm5",VPCMPEQB,AVX2,0,0,0,0,0,R[123 128 ],W[128 ]
140681245247187,"vpmovmskb eax, ymm5",VPMOVMSKB,AVX2,0,0,0,0,0,R[128 ],W[10 ]
140681245247191,"test eax, eax",TEST,LOGICAL,0,0,0,0,0,R[10 10 ],W[25 ]
140681245247193,"jnz 0x7ff2e7a64740",JNZ,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245247195,"add rdi, 0x80",ADD,BINARY,0,0,0,0,0,R[3 ],W[3 25 ]
140681245247202,"jmp 0x7ff2e7a646b0",JMP,UNCOND_BR,1,1,0,0,0,R[26 ],W[26 ]
140681245247340,"tzcnt eax, eax",TZCNT,BMI1,0,0,0,0,0,R[10 ],W[10 25 ]
140681245247344,"add rax, 0x60",ADD,BINARY,0,0,0,0,0,R[10 ],W[10 25 ]
140681245247348,"add rax, rdi",ADD,BINARY,0,0,0,0,0,R[10 3 ],W[10 25 ]
140681245247351,"sub rax, rdx",SUB,BINARY,0,0,0,0,0,R[10 8 ],W[10 25 ]
140681245247354,"vzeroupper",VZEROUPPER,AVX,0,0,0,0,0,R[],W[]
140681245247357,"ret ",RET_NEAR,RET,0,1,1,0,0,R[6 6M ],W[26 6 ]
4204398,"mov rsi, rbx",MOV,DATAXFER,0,0,0,0,0,R[7 ],W[4 ]
4204401,"mov rdx, rax",MOV,DATAXFER,0,0,0,0,0,R[10 ],W[8 ]
4204404,"mov edi, 0x60a420",MOV,DATAXFER,0,0,0,0,0,R[],W[3 ]
4204409,"call 0x401be0",CALL_NEAR,CALL,0,1,0,1,1,R[26 6 ],W[26 6 6M ]
140681245259443,"cmp rdx, 0x100",CMP,BINARY,0,0,0,0,0,R[8 ],W[25 ]
140681245259450,"jnbe 0x7ff2e7a67751",JNBE,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245259456,"cmp rdx, 0x80",CMP,BINARY,0,0,0,0,0,R[8 ],W[25 ]
140681245259463,"jb 0x7ff2e7a67723",JB,COND_BR,1,1,0,0,0,R[26 25 ],W[26 ]
140681245259465,"vmovdqu ymm0, ymmword ptr [rsi]",VMOVDQU,DATAXFER,0,0,1,0,0,R[4 4M ],W[123 ]
140681245259469,"vmovdqu ymm1, ymmword ptr [rsi+0x20]",VMOVDQU,DATAXFER,0,0,1,0,0,R[4 36M ],W[124 ]
