Address,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
4506456,MOVSXD,DATAXFER,0,0,1,0,0,R[17],W[4]
4506460,MOV,DATAXFER,0,0,0,0,0,R[14],W[10]
4506463,LEA,MISC,0,0,0,0,0,R[14],W[3]
4506467,MOV,DATAXFER,0,0,1,0,0,R[18],W[13]
4506474,MOV,DATAXFER,0,0,1,0,0,R[17],W[12]
4506478,MOVSS,DATAXFER,0,0,1,0,0,R[18],W[131]
4506487,IMUL,BINARY,0,0,0,0,0,R[10 8],W[10 25]
4506490,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[11]
4506493,SUB,BINARY,0,0,0,0,0,R[10 8],W[10 25]
4506495,IMUL,BINARY,0,0,0,0,0,R[8 3],W[8 25]
4506498,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[9]
4506501,ADD,BINARY,0,0,0,0,0,R[11 4],W[11 25]
4506504,ADD,BINARY,0,0,0,0,0,R[9 4],W[9 25]
4506507,ADD,BINARY,0,0,0,0,0,R[11 12],W[11 25]
4506510,MOV,DATAXFER,0,0,0,0,0,R[],W[10]
4506515,ADD,BINARY,0,0,0,0,0,R[9 12],W[9 25]
4506518,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[15]
4506521,MOVSXD,DATAXFER,0,0,1,0,0,R[13],W[8]
4506525,LEA,MISC,0,0,0,0,0,R[15 4],W[7]
4506529,ADD,BINARY,0,0,0,0,0,R[7 12],W[7 25]
4506532,MOV,DATAXFER,0,0,1,0,0,R[13],W[12]
4506536,IMUL,BINARY,0,0,0,0,0,R[12 14],W[12 25]
4506540,MOVSXD,DATAXFER,0,0,0,0,0,R[12],W[4]
4506543,ADD,BINARY,0,0,0,0,0,R[4 8],W[4 25]
4506546,ADD,BINARY,0,0,1,0,0,R[4 13],W[4 25]
4506550,XOR,LOGICAL,0,0,0,0,0,R[13 13],W[13 25]
4506553,CMP,BINARY,0,0,1,0,0,R[17],W[25]
4506558,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506304,MOV,DATAXFER,0,0,1,0,0,R[18],W[3]
4506311,MOVSS,DATAXFER,0,0,0,1,0,R[6 129],W[]
4506317,MOVSS,DATAXFER,0,0,0,1,0,R[6 130],W[]
4506323,MOVSS,DATAXFER,0,0,0,1,0,R[6 132],W[]
4506330,MOV,DATAXFER,0,0,1,0,0,R[3],W[13]
4506333,CALL_NEAR,CALL,0,1,1,1,1,R[13 26 6],W[26 6]
4506337,MOV,DATAXFER,0,0,1,0,0,R[18],W[3]
4506344,MOV,DATAXFER,0,0,1,0,0,R[18],W[16]
4506351,MOV,DATAXFER,0,0,1,0,0,R[18],W[14]
4506358,MOV,DATAXFER,0,0,1,0,0,R[3],W[15]
4506361,ADD,BINARY,0,0,0,0,0,R[14 16],W[14 25]
4506364,MOV,DATAXFER,0,0,0,1,0,R[18 14],W[]
4506371,CALL_NEAR,CALL,0,1,1,1,1,R[15 26 6],W[26 6]
4506376,MOV,DATAXFER,0,0,1,0,0,R[18],W[17]
4506383,MOVSS,DATAXFER,0,0,1,0,0,R[6],W[132]
4506390,MOVSS,DATAXFER,0,0,1,0,0,R[6],W[130]
4506396,MOVSS,DATAXFER,0,0,1,0,0,R[6],W[129]
4506402,MOV,DATAXFER,0,0,1,0,0,R[17],W[7]
4506406,LEA,MISC,0,0,0,0,0,R[7],W[5]
4506409,CMP,BINARY,0,0,0,0,0,R[5 16],W[25]
4506412,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506418,MOV,DATAXFER,0,0,0,0,0,R[16],W[14]
4506421,NOP,WIDENOP,0,0,0,0,0,R[10 10],W[]
4506424,CMP,BINARY,0,0,0,0,0,R[14 5],W[25]
4506427,JNL,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506429,MOV,DATAXFER,0,0,1,0,0,R[18],W[12]
4506436,ADD,BINARY,0,0,0,0,0,R[12 16],W[12 25]
4506439,CMP,BINARY,0,0,0,0,0,R[14 12],W[25]
4506442,JNL,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506448,MOV,DATAXFER,0,0,1,0,0,R[17],W[8]
4506452,ADD,BINARY,0,0,0,0,0,R[14],W[14 25]
4506456,MOVSXD,DATAXFER,0,0,1,0,0,R[17],W[4]
4506460,MOV,DATAXFER,0,0,0,0,0,R[14],W[10]
4506463,LEA,MISC,0,0,0,0,0,R[14],W[3]
4506467,MOV,DATAXFER,0,0,1,0,0,R[18],W[13]
4506474,MOV,DATAXFER,0,0,1,0,0,R[17],W[12]
4506478,MOVSS,DATAXFER,0,0,1,0,0,R[18],W[131]
4506487,IMUL,BINARY,0,0,0,0,0,R[10 8],W[10 25]
4506490,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[11]
4506493,SUB,BINARY,0,0,0,0,0,R[10 8],W[10 25]
4506495,IMUL,BINARY,0,0,0,0,0,R[8 3],W[8 25]
4506498,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[9]
4506501,ADD,BINARY,0,0,0,0,0,R[11 4],W[11 25]
4506504,ADD,BINARY,0,0,0,0,0,R[9 4],W[9 25]
4506507,ADD,BINARY,0,0,0,0,0,R[11 12],W[11 25]
4506510,MOV,DATAXFER,0,0,0,0,0,R[],W[10]
4506515,ADD,BINARY,0,0,0,0,0,R[9 12],W[9 25]
4506518,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[15]
4506521,MOVSXD,DATAXFER,0,0,1,0,0,R[13],W[8]
4506525,LEA,MISC,0,0,0,0,0,R[15 4],W[7]
4506529,ADD,BINARY,0,0,0,0,0,R[7 12],W[7 25]
4506532,MOV,DATAXFER,0,0,1,0,0,R[13],W[12]
4506536,IMUL,BINARY,0,0,0,0,0,R[12 14],W[12 25]
4506540,MOVSXD,DATAXFER,0,0,0,0,0,R[12],W[4]
4506543,ADD,BINARY,0,0,0,0,0,R[4 8],W[4 25]
4506546,ADD,BINARY,0,0,1,0,0,R[4 13],W[4 25]
4506550,XOR,LOGICAL,0,0,0,0,0,R[13 13],W[13 25]
4506553,CMP,BINARY,0,0,1,0,0,R[17],W[25]
4506558,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506564,NOP,WIDENOP,0,0,0,0,0,R[10 10],W[]
4506568,MOVZX,DATAXFER,0,0,1,0,0,R[9 13],W[5]
4506574,PXOR,LOGICAL,0,0,0,0,0,R[125 125],W[125]
4506578,MOVZX,DATAXFER,0,0,1,0,0,R[9 13],W[3]
4506584,PXOR,LOGICAL,0,0,0,0,0,R[126 126],W[126]
4506588,MOVZX,DATAXFER,0,0,1,0,0,R[11 13],W[8]
4506594,PXOR,LOGICAL,0,0,0,0,0,R[133 133],W[133]
4506599,PXOR,LOGICAL,0,0,0,0,0,R[135 135],W[135]
4506604,MOVZX,DATAXFER,0,0,1,0,0,R[7 13],W[15]
4506610,CVTSI2SS,CONVERT,0,0,0,0,0,R[125 5],W[125]
4506614,MOVZX,DATAXFER,0,0,1,0,0,R[11 13],W[5]
4506620,MOVZX,DATAXFER,0,0,1,0,0,R[7 13],W[12]
4506626,CVTSI2SS,CONVERT,0,0,0,0,0,R[126 3],W[126]
4506630,MOVZX,DATAXFER,0,0,1,0,0,R[9 13],W[3]
4506635,CVTSI2SS,CONVERT,0,0,0,0,0,R[133 8],W[133]
4506640,PXOR,LOGICAL,0,0,0,0,0,R[134 134],W[134]
4506645,CVTSI2SS,CONVERT,0,0,0,0,0,R[135 3],W[135]
4506650,PXOR,LOGICAL,0,0,0,0,0,R[127 127],W[127]
4506654,CVTSI2SS,CONVERT,0,0,0,0,0,R[134 5],W[134]
4506659,CVTSI2SS,CONVERT,0,0,0,0,0,R[127 15],W[127]
4506664,MOVZX,DATAXFER,0,0,1,0,0,R[7 13],W[15]
4506669,PXOR,LOGICAL,0,0,0,0,0,R[136 136],W[136]
4506674,MULSS,SSE,0,0,0,0,0,R[125 132],W[125]
4506679,MULSS,SSE,0,0,0,0,0,R[126 130],W[126]
4506683,CVTSI2SS,CONVERT,0,0,0,0,0,R[136 15],W[136]
4506688,MOVAPS,DATAXFER,0,0,0,0,0,R[125],W[124]
4506691,MULSS,SSE,0,0,0,0,0,R[133 129],W[133]
4506696,PXOR,LOGICAL,0,0,0,0,0,R[123 123],W[123]
4506700,ADDSS,SSE,0,0,0,0,0,R[124 126],W[124]
4506704,MULSS,SSE,0,0,0,0,0,R[135 129],W[135]
4506709,CVTSI2SS,CONVERT,0,0,0,0,0,R[123 12],W[123]
4506714,SUBSS,SSE,0,0,0,0,0,R[124 133],W[124]
4506719,MULSS,SSE,0,0,0,0,0,R[134 129],W[134]
4506724,SUBSS,SSE,0,0,0,0,0,R[125 135],W[125]
4506729,MULSS,SSE,0,0,0,0,0,R[127 130],W[127]
4506733,ADDSS,SSE,0,0,0,0,0,R[124 134],W[124]
4506738,SUBSS,SSE,0,0,0,0,0,R[125 126],W[125]
4506742,MOVAPS,DATAXFER,0,0,0,0,0,R[136],W[137]
4506746,SUBSS,SSE,0,0,0,0,0,R[124 127],W[124]
4506750,MULSS,SSE,0,0,0,0,0,R[137 129],W[137]
4506755,ADDSS,SSE,0,0,0,0,0,R[127 125],W[127]
4506759,MOVAPS,DATAXFER,0,0,0,0,0,R[123],W[128]
4506762,ADDSS,SSE,0,0,0,0,0,R[127 137],W[127]
4506767,MULSS,SSE,0,0,0,0,0,R[128 130],W[128]
4506771,MOVAPS,DATAXFER,0,0,0,0,0,R[127],W[138]
4506775,ADDSS,SSE,0,0,0,0,0,R[124 128],W[124]
4506779,ADDSS,SSE,0,0,0,0,0,R[138 128],W[138]
4506784,MULSS,SSE,0,0,0,0,0,R[124 124],W[124]
4506788,MOVAPS,DATAXFER,0,0,0,0,0,R[138],W[125]
4506792,MULSS,SSE,0,0,0,0,0,R[125 138],W[125]
4506797,ADDSS,SSE,0,0,0,0,0,R[125 124],W[125]
4506801,UCOMISS,SSE,0,0,0,0,0,R[131 125],W[25]
4506805,SETBE,SETCC,0,0,0,0,0,R[25],W[12]
4506809,ADD,BINARY,0,0,0,0,0,R[10],W[10 25]
4506812,NEG,BINARY,0,0,0,0,0,R[12],W[12 25]
4506815,MOV,DATAXFER,0,0,0,1,0,R[4 13 12],W[]
4506819,MOV,DATAXFER,0,0,1,0,0,R[17],W[8]
4506823,ADD,BINARY,0,0,0,0,0,R[13],W[13 25]
4506827,SUB,BINARY,0,0,0,0,0,R[8],W[8 25]
4506830,CMP,BINARY,0,0,0,0,0,R[8 10],W[25]
4506832,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4506838,MOV,DATAXFER,0,0,1,0,0,R[18],W[17]
4506845,MOV,DATAXFER,0,0,1,0,0,R[17],W[11]
4506849,LEA,MISC,0,0,0,0,0,R[11],W[5]
4506853,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4507641,MOV,DATAXFER,0,0,1,0,0,R[6],W[10]
4507646,XOR,LOGICAL,0,0,1,0,0,R[10 23],W[10 25]
4507655,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4507661,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4507665,POP,POP,0,0,1,0,0,R[6],W[7 6]
4507666,POP,POP,0,0,1,0,0,R[6],W[5 6]
4507667,POP,POP,0,0,1,0,0,R[6],W[15 6]
4507669,POP,POP,0,0,1,0,0,R[6],W[16 6]
4507671,POP,POP,0,0,1,0,0,R[6],W[17 6]
4507673,POP,POP,0,0,1,0,0,R[6],W[18 6]
4507675,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4727112,MOV,DATAXFER,0,0,0,0,0,R[7],W[3]
4727115,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4726832,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
4726833,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
4726834,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
4726837,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
4726841,MOV,DATAXFER,0,0,1,0,0,R[3],W[3]
4726848,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4726853,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
4726855,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4726857,LEA,MISC,0,0,0,0,0,R[7],W[5]
4726861,MOV,DATAXFER,0,0,0,0,0,R[5],W[3]
4726864,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4726869,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
4726876,MOV,DATAXFER,0,0,0,0,0,R[5],W[3]
4726879,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4726884,MOV,DATAXFER,0,0,1,0,0,R[7],W[3]
4726891,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4726895,POP,POP,0,0,1,0,0,R[6],W[7 6]
4726896,POP,POP,0,0,1,0,0,R[6],W[5 6]
4726897,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4727120,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4726977,MOV,DATAXFER,0,0,0,0,0,R[7],W[3]
4726980,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140476556761754,CMP,BINARY,0,0,0,0,0,R[10],W[25]
140476556761760,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140476556761762,LEA,MISC,0,0,0,0,0,R[10],W[9]
140476556761765,CMP,BINARY,0,0,0,0,0,R[9],W[25]
140476556761768,JNBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140476556761774,MOV,DATAXFER,0,0,0,0,0,R[7],W[10]
140476556761777,SHL,SHIFT,0,0,0,0,0,R[10 9],W[10 25]
140476556761780,TEST,LOGICAL,0,0,0,0,0,R[10],W[25]
140476556761785,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140476556761728,MOV,DATAXFER,0,0,1,0,0,R[3],W[15]
140476556761731,CMP,BINARY,0,0,0,0,0,R[16 15],W[25]
140476556761734,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140476556761736,MOV,DATAXFER,0,0,1,0,0,R[11],W[4]
140476556761740,XOR,LOGICAL,0,0,0,0,0,R[13 13],W[13 25]
140476556761743,MOV,DATAXFER,0,0,0,0,0,R[15],W[8]
140476556761746,MOV,DATAXFER,0,0,0,0,0,R[5],W[10]
140476556761748,XOR,LOGICAL,0,0,0,0,0,R[4],W[4 25]
140476556761752,SYSCALL,SYSCALL,0,0,0,0,0,R[],W[26 9 14 25]
4737448,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
4737450,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4737357,MOV,DATAXFER,0,0,1,0,0,R[6],W[9]
4737362,XOR,LOGICAL,0,0,1,0,0,R[9 23],W[9 25]
4737371,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4737377,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4737381,POP,POP,0,0,1,0,0,R[6],W[7 6]
4737382,POP,POP,0,0,1,0,0,R[6],W[5 6]
4737383,POP,POP,0,0,1,0,0,R[6],W[15 6]
4737385,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4726555,MOV,DATAXFER,0,0,1,0,0,R[6],W[10]
4726560,XOR,LOGICAL,0,0,1,0,0,R[10 23],W[10 25]
4726569,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4726571,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4726575,POP,POP,0,0,1,0,0,R[6],W[7 6]
4726576,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4510136,MOV,DATAXFER,0,0,1,0,0,R[6],W[11]
4510141,MOV,DATAXFER,0,0,1,0,0,R[6],W[12]
4510146,MOV,DATAXFER,0,0,1,0,0,R[6],W[8]
4510150,LEA,MISC,0,0,0,0,0,R[11],W[9]
4510154,IMUL,BINARY,0,0,1,0,0,R[9 6],W[9 25]
4510159,MOVSXD,DATAXFER,0,0,0,0,0,R[9],W[3]
4510162,ADD,BINARY,0,0,0,0,0,R[3 12],W[3 25]
4510165,TEST,LOGICAL,0,0,0,0,0,R[8 8],W[25]
4510167,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510173,XOR,LOGICAL,0,0,0,0,0,R[4 4],W[4 25]
4510175,NOP,NOP,0,0,0,0,0,R[],W[]
4510176,ADD,BINARY,0,0,0,0,0,R[12],W[12 25]
4510180,ADD,BINARY,0,0,0,0,0,R[3],W[3 25]
4510184,MOV,DATAXFER,0,0,0,1,0,R[12],W[]
4510189,MOV,DATAXFER,0,0,0,1,0,R[3],W[]
4510193,MOV,DATAXFER,0,0,1,0,0,R[6],W[8]
4510197,ADD,BINARY,0,0,0,0,0,R[4],W[4 25]
4510200,CMP,BINARY,0,0,0,0,0,R[8 4],W[25]
4510202,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510204,MOV,DATAXFER,0,0,1,0,0,R[6],W[11]
4510209,MOV,DATAXFER,0,0,1,0,0,R[6],W[12]
4510214,SUB,BINARY,0,0,0,0,0,R[8],W[8 25]
4510217,XOR,LOGICAL,0,0,0,0,0,R[14 14],W[14 25]
4510220,IMUL,BINARY,0,0,1,0,0,R[8 6],W[8 25]
4510225,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[13]
4510228,ADD,BINARY,0,0,0,0,0,R[13 12],W[13 25]
4510231,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
4510234,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510176,ADD,BINARY,0,0,0,0,0,R[12],W[12 25]
4510180,ADD,BINARY,0,0,0,0,0,R[3],W[3 25]
4510184,MOV,DATAXFER,0,0,0,1,0,R[12],W[]
4510189,MOV,DATAXFER,0,0,0,1,0,R[3],W[]
4510193,MOV,DATAXFER,0,0,1,0,0,R[6],W[8]
4510197,ADD,BINARY,0,0,0,0,0,R[4],W[4 25]
4510200,CMP,BINARY,0,0,0,0,0,R[8 4],W[25]
4510202,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510204,MOV,DATAXFER,0,0,1,0,0,R[6],W[11]
4510209,MOV,DATAXFER,0,0,1,0,0,R[6],W[12]
4510214,SUB,BINARY,0,0,0,0,0,R[8],W[8 25]
4510217,XOR,LOGICAL,0,0,0,0,0,R[14 14],W[14 25]
4510220,IMUL,BINARY,0,0,1,0,0,R[8 6],W[8 25]
4510225,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[13]
4510228,ADD,BINARY,0,0,0,0,0,R[13 12],W[13 25]
4510231,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
4510234,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510236,NOP,WIDENOP,0,0,0,0,0,R[10 10],W[]
4510240,MOV,DATAXFER,0,0,0,1,0,R[12],W[]
4510244,MOV,DATAXFER,0,0,0,1,0,R[13],W[]
4510248,ADD,BINARY,0,0,0,0,0,R[14],W[14 25]
4510252,MOVSXD,DATAXFER,0,0,1,0,0,R[6],W[17]
4510257,ADD,BINARY,0,0,0,0,0,R[12 17],W[12 25]
4510260,ADD,BINARY,0,0,0,0,0,R[13 17],W[13 25]
4510263,CMP,BINARY,0,0,1,0,0,R[6 14],W[25]
4510268,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510240,MOV,DATAXFER,0,0,0,1,0,R[12],W[]
4510244,MOV,DATAXFER,0,0,0,1,0,R[13],W[]
4510248,ADD,BINARY,0,0,0,0,0,R[14],W[14 25]
4510252,MOVSXD,DATAXFER,0,0,1,0,0,R[6],W[17]
4510257,ADD,BINARY,0,0,0,0,0,R[12 17],W[12 25]
4510260,ADD,BINARY,0,0,0,0,0,R[13 17],W[13 25]
4510263,CMP,BINARY,0,0,1,0,0,R[6 14],W[25]
4510268,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4510270,MOV,DATAXFER,0,0,1,0,0,R[7],W[17]
4510277,MOV,DATAXFER,0,0,1,0,0,R[17],W[4]
4510281,MOV,DATAXFER,0,0,1,0,0,R[17],W[16]
4510285,SHL,SHIFT,0,0,0,0,0,R[4],W[4 25]
4510289,OR,LOGICAL,0,0,0,0,0,R[4 16],W[4 25]
4510292,LEA,MISC,0,0,0,0,0,R[6],W[16]
4510297,MOV,DATAXFER,0,0,0,0,0,R[16],W[3]
4510300,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4510305,LEA,MISC,0,0,0,0,0,R[6],W[10]
4510313,MOV,DATAXFER,0,0,1,0,0,R[7],W[3]
4510320,MOV,DATAXFER,0,0,0,1,0,R[7 17],W[]
4510327,MOV,DATAXFER,0,0,0,1,0,R[7 16],W[]
4510334,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
4510344,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
4510349,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
4510356,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
4510363,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
4510374,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
4510385,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
4510396,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
4510407,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
