Address,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
4707878,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707884,CMP,BINARY,0,0,0,0,0,R[12],W[25]
4707888,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707894,CMP,BINARY,0,0,0,0,0,R[12],W[25]
4707898,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707904,CMP,BINARY,0,0,0,0,0,R[12],W[25]
4707908,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707910,CMP,BINARY,0,0,0,0,0,R[12],W[25]
4707914,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707916,CMP,BINARY,0,0,0,0,0,R[12],W[25]
4707920,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4707922,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[9]
4707925,LEA,MISC,0,0,0,0,0,R[4],W[8]
4707928,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4707936,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[11]
4707942,MOV,DATAXFER,0,0,0,1,0,R[14 9 11],W[]
4707950,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[4]
4707953,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4707956,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4707964,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4707970,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4707978,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[16]
4707981,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4707984,MOV,DATAXFER,0,0,0,1,0,R[14 16 15],W[]
4707992,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4707998,MOV,DATAXFER,0,0,0,1,0,R[14 16 3],W[]
4708006,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[9]
4708009,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4708012,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708020,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[11]
4708026,MOV,DATAXFER,0,0,0,1,0,R[14 9 11],W[]
4708034,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[4]
4708037,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4708040,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4708048,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4708054,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4708062,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[16]
4708065,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4708068,MOV,DATAXFER,0,0,0,1,0,R[14 16 15],W[]
4708076,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4708082,MOV,DATAXFER,0,0,0,1,0,R[14 16 3],W[]
4708090,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[9]
4708093,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4708096,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708104,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[11]
4708110,CMP,BINARY,0,0,0,0,0,R[8 5],W[25]
4708112,MOV,DATAXFER,0,0,0,1,0,R[14 9 11],W[]
4708120,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4708126,NOP,NOP,0,0,0,0,0,R[],W[]
4708128,MOVSXD,DATAXFER,0,0,0,0,0,R[8],W[4]
4708131,LEA,MISC,0,0,0,0,0,R[8],W[16]
4708135,LEA,MISC,0,0,0,0,0,R[8],W[11]
4708139,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4708147,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4708153,MOVSXD,DATAXFER,0,0,0,0,0,R[16],W[9]
4708156,LEA,MISC,0,0,0,0,0,R[8],W[16]
4708160,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4708168,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708176,MOVSXD,DATAXFER,0,0,0,0,0,R[11],W[4]
4708179,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4708185,LEA,MISC,0,0,0,0,0,R[8],W[11]
4708189,MOV,DATAXFER,0,0,0,1,0,R[14 9 3],W[]
4708197,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4708205,MOVSXD,DATAXFER,0,0,0,0,0,R[16],W[9]
4708208,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4708214,LEA,MISC,0,0,0,0,0,R[8],W[16]
4708218,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4708226,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708234,MOVSXD,DATAXFER,0,0,0,0,0,R[11],W[4]
4708237,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4708243,LEA,MISC,0,0,0,0,0,R[8],W[11]
4708247,MOV,DATAXFER,0,0,0,1,0,R[14 9 3],W[]
4708255,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4708263,MOVSXD,DATAXFER,0,0,0,0,0,R[16],W[9]
4708266,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4708272,LEA,MISC,0,0,0,0,0,R[8],W[16]
4708276,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
4708279,CMP,BINARY,0,0,0,0,0,R[8 5],W[25]
4708281,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4708289,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708297,MOVSXD,DATAXFER,0,0,0,0,0,R[11],W[4]
4708300,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4708306,MOV,DATAXFER,0,0,0,1,0,R[14 9 3],W[]
4708314,MOV,DATAXFER,0,0,0,1,0,R[14 4 15],W[]
4708322,MOVSXD,DATAXFER,0,0,0,0,0,R[16],W[9]
4708325,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[12]
4708331,MOV,DATAXFER,0,0,0,1,0,R[14 4 12],W[]
4708339,MOV,DATAXFER,0,0,0,1,0,R[14 9 15],W[]
4708347,MOVZX,DATAXFER,0,0,1,0,0,R[18 10],W[3]
4708353,MOV,DATAXFER,0,0,0,1,0,R[14 9 3],W[]
4708361,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4708367,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4713711,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[8]
4713714,MOV,DATAXFER,0,0,1,0,0,R[6 8],W[12]
4713719,SUB,BINARY,0,0,0,0,0,R[8 12],W[8 25]
4713722,MOV,DATAXFER,0,0,0,1,0,R[15 8],W[]
4713730,MOVZX,DATAXFER,0,0,1,0,0,R[18],W[14]
4713735,ADD,BINARY,0,0,0,0,0,R[10 14],W[10 25]
4713738,LEA,MISC,0,0,0,0,0,R[10],W[7]
4713741,MOVSXD,DATAXFER,0,0,0,0,0,R[7],W[5]
4713744,MOV,DATAXFER,0,0,1,0,0,R[6 5],W[4]
4713748,MOV,DATAXFER,0,0,0,1,0,R[15 4],W[]
4713753,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4710939,CMP,BINARY,0,0,1,0,0,R[18],W[25]
4710944,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4710950,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
4710959,CMP,BINARY,0,0,1,0,0,R[18],W[25]
4710964,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4710970,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
4710979,CMP,BINARY,0,0,1,0,0,R[18],W[25]
4710984,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4708631,ADD,BINARY,0,0,0,0,0,R[7],W[7 25]
4708635,CMP,BINARY,0,0,1,0,0,R[7],W[25]
4708638,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4708640,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4708645,MOV,DATAXFER,0,0,1,0,0,R[3],W[5]
4708648,MOV,DATAXFER,0,0,0,1,0,R[5],W[]
4708655,CALL_NEAR,CALL,0,1,1,1,1,R[5 26 6],W[26 6]
4411556,MOV,DATAXFER,0,0,1,0,0,R[6],W[4]
4411564,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411569,MOV,DATAXFER,0,0,0,1,0,R[4 11],W[]
4411572,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411577,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411582,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140594282383200,MOV,DATAXFER,0,0,1,0,0,R[26],W[8]
140594282383206,TEST,LOGICAL,0,0,0,0,0,R[8 8],W[25]
140594282383208,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282383210,CMP,BINARY,0,0,1,0,0,R[10 26],W[25]
140594282383217,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282383219,CMP,BINARY,0,0,0,0,0,R[10],W[25]
140594282383225,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282383272,CMP,BINARY,0,0,1,0,0,R[26 4],W[25]
140594282383279,JNBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282383281,CMP,BINARY,0,0,1,0,0,R[26 4],W[25]
140594282383288,JNBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282383290,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
140594282383294,LEA,MISC,0,0,0,0,0,R[10 10],W[8]
140594282383298,MOV,DATAXFER,0,0,0,1,0,R[26 10],W[]
140594282383305,MOV,DATAXFER,0,0,0,1,0,R[26 8],W[]
140594282383312,NOP,NOP,0,0,0,0,0,R[],W[]
140594282383313,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140594282383227,MOV,DATAXFER,0,0,0,0,0,R[4],W[3]
140594282383230,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140594282383234,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140594282362080,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
140594282362084,MOV,DATAXFER,0,0,1,0,0,R[3],W[8]
140594282362088,MOV,DATAXFER,0,0,1,0,0,R[26],W[10]
140594282362095,MOV,DATAXFER,0,0,0,0,0,R[8],W[9]
140594282362098,MOV,DATAXFER,0,0,1,0,0,R[10],W[10]
140594282362102,AND,LOGICAL,0,0,0,0,0,R[9],W[9 25]
140594282362106,AND,LOGICAL,0,0,0,0,0,R[8],W[8 25]
140594282362109,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282362111,CMP,BINARY,0,0,1,0,0,R[26 3],W[25]
140594282362118,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282362120,MOV,DATAXFER,0,0,1,0,0,R[3],W[4]
140594282362123,MOV,DATAXFER,0,0,0,0,0,R[3],W[11]
140594282362126,SUB,BINARY,0,0,0,0,0,R[10],W[10 25]
140594282362130,ADD,BINARY,0,0,0,0,0,R[3],W[3 25]
140594282362134,AND,LOGICAL,0,0,0,0,0,R[3 10],W[3 25]
140594282362137,SUB,BINARY,0,0,0,0,0,R[11 4],W[11 25]
140594282362140,ADD,BINARY,0,0,0,0,0,R[4 9],W[4 25]
140594282362143,MOV,DATAXFER,0,0,0,0,0,R[11],W[8]
140594282362146,OR,LOGICAL,0,0,0,0,0,R[8 4],W[8 25]
140594282362149,AND,LOGICAL,0,0,0,0,0,R[10 8],W[10 25]
140594282362152,LEA,MISC,0,0,0,0,0,R[3],W[8]
140594282362156,AND,LOGICAL,0,0,0,0,0,R[3 8],W[3 25]
140594282362159,OR,LOGICAL,0,0,0,0,0,R[10 3],W[10 25]
140594282362162,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282362200,CMP,BINARY,0,0,1,0,0,R[26 3],W[25]
140594282362207,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282362209,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140594282362213,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140594282362120,MOV,DATAXFER,0,0,1,0,0,R[3],W[4]
140594282362123,MOV,DATAXFER,0,0,0,0,0,R[3],W[11]
140594282362126,SUB,BINARY,0,0,0,0,0,R[10],W[10 25]
140594282362130,ADD,BINARY,0,0,0,0,0,R[3],W[3 25]
140594282362134,AND,LOGICAL,0,0,0,0,0,R[3 10],W[3 25]
140594282362137,SUB,BINARY,0,0,0,0,0,R[11 4],W[11 25]
140594282362140,ADD,BINARY,0,0,0,0,0,R[4 9],W[4 25]
140594282362143,MOV,DATAXFER,0,0,0,0,0,R[11],W[8]
140594282362146,OR,LOGICAL,0,0,0,0,0,R[8 4],W[8 25]
140594282362149,AND,LOGICAL,0,0,0,0,0,R[10 8],W[10 25]
140594282362152,LEA,MISC,0,0,0,0,0,R[3],W[8]
140594282362156,AND,LOGICAL,0,0,0,0,0,R[3 8],W[3 25]
140594282362159,OR,LOGICAL,0,0,0,0,0,R[10 3],W[10 25]
140594282362162,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140594282362164,DEC_LOCK,BINARY,0,0,1,1,0,R[26],W[25]
140594282362171,MOV,DATAXFER,0,0,0,0,0,R[4],W[10]
140594282362174,NEG,BINARY,0,0,0,0,0,R[10],W[10 25]
140594282362177,ADD_LOCK,BINARY,0,0,1,1,0,R[26 10],W[25]
140594282362185,MOV,DATAXFER,0,0,0,0,0,R[11],W[3]
140594282362188,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140594282362192,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4411587,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411595,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411600,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411605,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411610,MOV,DATAXFER,0,0,0,0,0,R[16],W[3]
4411613,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411618,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411623,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411628,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411633,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411638,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411646,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411651,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4411659,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4411664,MOV,DATAXFER,0,0,1,0,0,R[6],W[16]
4411672,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
4411674,MOV,DATAXFER,0,0,0,1,0,R[16 7],W[]
4411678,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4411685,POP,POP,0,0,1,0,0,R[6],W[7 6]
4411686,POP,POP,0,0,1,0,0,R[6],W[5 6]
4411687,POP,POP,0,0,1,0,0,R[6],W[15 6]
4411689,POP,POP,0,0,1,0,0,R[6],W[16 6]
4411691,POP,POP,0,0,1,0,0,R[6],W[17 6]
4411693,POP,POP,0,0,1,0,0,R[6],W[18 6]
4411695,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4211549,MOV,DATAXFER,0,0,1,0,0,R[6],W[9]
4211553,MOV,DATAXFER,0,0,1,0,0,R[9],W[3]
4211557,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4211562,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
4211566,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4211571,MOV,DATAXFER,0,0,0,0,0,R[7],W[4]
4211574,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4211579,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4704606,ADD,BINARY,0,0,0,0,0,R[18],W[18 25]
4704610,ADD,BINARY,0,0,0,0,0,R[18],W[18 25]
4704614,CMP,BINARY,0,0,0,0,0,R[5 18],W[25]
4704617,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4704619,CMP,BINARY,0,0,0,0,0,R[18],W[25]
4704623,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4704625,NOP,WIDENOP,0,0,0,0,0,R[10 10],W[]
4704632,CMP,BINARY,0,0,0,0,0,R[8],W[25]
4704635,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
4211584,MOV,DATAXFER,0,0,0,0,0,R[6],W[4]
4211587,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4211592,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4220788,MOV,DATAXFER,0,0,1,0,0,R[7],W[3]
4220792,MOVSXD,DATAXFER,0,0,0,0,0,R[10],W[4]
4220795,ADD,BINARY,0,0,0,0,0,R[10],W[10 25]
4220798,CMP,BINARY,0,0,1,0,0,R[10 7],W[25]
4220801,MOV,DATAXFER,0,0,1,0,0,R[3 4],W[11]
4220805,MOV,DATAXFER,0,0,0,1,0,R[16 11],W[]
4220809,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
4220812,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4220814,LEA,MISC,0,0,0,0,0,R[7],W[3]
4220818,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4211837,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
4211839,JNS,COND_BR,1,1,0,0,0,R[26 25],W[26]
4211845,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4211850,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4211712,MOV,DATAXFER,0,0,1,0,0,R[6],W[7]
4211716,TEST,LOGICAL,0,0,0,0,0,R[7 7],W[25]
4211719,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4211725,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
4211730,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4211735,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4211740,MOV,DATAXFER,0,0,0,0,0,R[10],W[5]
4211743,MOV,DATAXFER,0,0,1,0,0,R[7],W[10]
4211747,MOV,DATAXFER,0,0,1,0,0,R[7],W[4]
4211751,MOV,DATAXFER,0,0,1,0,0,R[7],W[11]
4211755,MOV,DATAXFER,0,0,1,0,0,R[7],W[9]
4211758,MOV,DATAXFER,0,0,0,0,0,R[5],W[12]
4211761,MOV,DATAXFER,0,0,1,0,0,R[7],W[3]
4211765,MOV,DATAXFER,0,0,1,0,0,R[7],W[8]
4211767,MOV,DATAXFER,0,0,0,1,0,R[5 10],W[]
4211771,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4398096,PUSH,PUSH,0,0,0,1,0,R[18 6],W[6]
4398098,PUSH,PUSH,0,0,0,1,0,R[17 6],W[6]
4398100,MOV,DATAXFER,0,0,0,0,0,R[4],W[10]
4398103,PUSH,PUSH,0,0,0,1,0,R[16 6],W[6]
4398105,PUSH,PUSH,0,0,0,1,0,R[15 6],W[6]
4398107,MOV,DATAXFER,0,0,0,0,0,R[8],W[4]
4398109,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
4398110,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
4398111,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
4398118,MOV,DATAXFER,0,0,1,0,0,R[23],W[8]
4398127,MOV,DATAXFER,0,0,0,1,0,R[6 8],W[]
4398135,XOR,LOGICAL,0,0,0,0,0,R[8 8],W[8 25]
4398137,MOV,DATAXFER,0,0,0,1,0,R[6 3],W[]
4398142,MOV,DATAXFER,0,0,0,1,0,R[6 9],W[]
4398146,MOV,DATAXFER,0,0,0,0,0,R[9],W[3]
4398148,MOV,DATAXFER,0,0,0,0,0,R[],W[8]
4398153,MOV,DATAXFER,0,0,0,0,0,R[10],W[9]
4398156,MOV,DATAXFER,0,0,0,1,0,R[6 12],W[]
4398161,MOV,DATAXFER,0,0,0,1,0,R[6 11],W[]
4398166,MOV,DATAXFER,0,0,0,1,0,R[6 4],W[]
4398170,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4398175,MOV,DATAXFER,0,0,1,0,0,R[6],W[8]
4398179,MOV,DATAXFER,0,0,1,0,0,R[6],W[17]
4398184,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
4398189,MOVSXD,DATAXFER,0,0,1,0,0,R[6],W[7]
4398194,MOV,DATAXFER,0,0,0,1,0,R[6 10],W[]
4398199,MOV,DATAXFER,0,0,0,0,0,R[8],W[18]
4398202,MOV,DATAXFER,0,0,0,1,0,R[6 8],W[]
4398206,IMUL,BINARY,0,0,0,0,0,R[8 17],W[8 25]
4398210,MOV,DATAXFER,0,0,0,0,0,R[7],W[3]
4398213,MOV,DATAXFER,0,0,0,1,0,R[6 7],W[]
4398217,MOV,DATAXFER,0,0,0,1,0,R[6 8],W[]
4398221,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
