Address,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
140026498165453,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498165458,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026498165461,SETNZ,SETCC,0,0,0,0,0,R[25],W[11]
140026498165465,MOV,DATAXFER,0,0,0,0,0,R[11],W[10]
140026498165468,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026498165469,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026497943806,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026497943808,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026497943810,MOV,DATAXFER,0,0,0,0,0,R[5],W[3]
140026497943813,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497452272,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026497452276,JMP,UNCOND_BR,1,1,1,0,0,R[26],W[26]
140026497435536,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026497435540,PUSH,PUSH,0,0,0,1,0,R[6],W[6]
140026497435545,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140026498160032,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498160036,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498160037,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498160040,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498160047,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498160052,MOV,DATAXFER,0,0,1,0,0,R[7],W[8]
140026498160055,MOV,DATAXFER,0,0,1,0,0,R[8],W[9]
140026498160059,CMP,BINARY,0,0,1,0,0,R[8 10],W[25]
140026498160063,JBE,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026498160065,MOV,DATAXFER,0,0,1,0,0,R[9 10],W[3]
140026498160069,TEST,LOGICAL,0,0,0,0,0,R[3 3],W[25]
140026498160072,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026498160074,MOV,DATAXFER,0,0,1,0,0,R[26],W[8]
140026498160081,MOV,DATAXFER,0,0,1,0,0,R[26],W[4]
140026498160088,XOR,LOGICAL,0,0,0,0,0,R[9 9],W[9 25]
140026498160090,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498160095,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026498160098,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026498160100,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026498160101,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026497943818,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
140026497943825,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497943829,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026497943830,POP,POP,0,0,1,0,0,R[6],W[5 6]
140026497943831,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026497944836,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
140026497944838,TEST,LOGICAL,0,0,0,0,0,R[5 5],W[25]
140026497944841,MOV,DATAXFER,0,0,0,1,0,R[7 5],W[]
140026497944848,SETZ,SETCC,0,0,0,0,0,R[25],W[10]
140026497944851,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497944861,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497944868,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497944879,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497944886,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
140026497944889,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497944893,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026497944894,POP,POP,0,0,1,0,0,R[6],W[5 6]
140026497944895,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026497574588,MOV,DATAXFER,0,0,1,0,0,R[26],W[15]
140026497574595,LEA,MISC,0,0,0,0,0,R[15],W[3]
140026497574600,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574605,MOV,DATAXFER,0,0,1,0,0,R[26],W[10]
140026497574612,LEA,MISC,0,0,0,0,0,R[15],W[3]
140026497574617,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574629,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574638,LEA,MISC,0,0,0,0,0,R[26],W[4]
140026497574645,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574657,LEA,MISC,0,0,0,0,0,R[10],W[8]
140026497574661,ADD,BINARY,0,0,0,0,0,R[10],W[10 25]
140026497574665,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574677,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574689,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574701,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574713,MOV,DATAXFER,0,0,0,1,0,R[15 8],W[]
140026497574717,MOV,DATAXFER,0,0,0,1,0,R[15 10],W[]
140026497574722,MOV,DATAXFER,0,0,0,1,0,R[15],W[]
140026497574731,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497944800,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026497944804,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
140026497944805,MOV,DATAXFER,0,0,0,0,0,R[4],W[5]
140026497944808,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026497944809,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026497944812,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497944816,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497943728,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026497943732,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
140026497943733,MOV,DATAXFER,0,0,0,0,0,R[4],W[5]
140026497943736,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026497943737,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026497943740,MOV,DATAXFER,0,0,0,0,0,R[4],W[3]
140026497943743,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497943747,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498164992,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498164996,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498164997,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498165000,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498165007,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498156656,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498156660,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498156661,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498156664,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498156671,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498165312,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498165316,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498165317,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498165320,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498165327,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498159952,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498159956,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498159957,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498159960,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498159967,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498165392,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498165396,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498165397,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498165400,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498165407,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026498160032,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026498160036,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026498160037,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026498160040,MOV,DATAXFER,0,0,1,0,0,R[26],W[3]
140026498160047,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574736,MOV,DATAXFER,0,0,1,0,0,R[26],W[7]
140026497574743,LEA,MISC,0,0,0,0,0,R[7],W[3]
140026497574747,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574752,LEA,MISC,0,0,0,0,0,R[18],W[10]
140026497574756,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574763,LEA,MISC,0,0,0,0,0,R[26],W[4]
140026497574770,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
140026497574773,LEA,MISC,0,0,0,0,0,R[18],W[10]
140026497574777,LEA,MISC,0,0,0,0,0,R[7],W[3]
140026497574781,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574792,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574802,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574813,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574824,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574835,MOV,DATAXFER,0,0,0,1,0,R[7],W[]
140026497574846,MOV,DATAXFER,0,0,0,1,0,R[7 10],W[]
140026497574850,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574855,MOV,DATAXFER,0,0,1,0,0,R[26],W[17]
140026497574862,LEA,MISC,0,0,0,0,0,R[17],W[3]
140026497574866,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574871,LEA,MISC,0,0,0,0,0,R[18],W[10]
140026497574875,LEA,MISC,0,0,0,0,0,R[26],W[4]
140026497574882,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574893,MOV,DATAXFER,0,0,0,1,0,R[17 10],W[]
140026497574896,LEA,MISC,0,0,0,0,0,R[18],W[10]
140026497574900,LEA,MISC,0,0,0,0,0,R[17],W[3]
140026497574904,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574915,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574923,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574934,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574945,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574956,MOV,DATAXFER,0,0,0,1,0,R[17],W[]
140026497574967,MOV,DATAXFER,0,0,0,1,0,R[17 10],W[]
140026497574971,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497574976,OR,LOGICAL,0,0,1,1,0,R[7],W[25]
140026497574983,CMP,BINARY,0,0,1,0,0,R[26],W[25]
140026497574991,MOV,DATAXFER,0,0,0,1,0,R[15 5],W[]
140026497574999,MOV,DATAXFER,0,0,0,1,0,R[7 5],W[]
140026497575006,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026497575008,ADD,BINARY,0,0,1,1,0,R[16],W[25]
140026497575013,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497575017,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026497575018,POP,POP,0,0,1,0,0,R[6],W[5 6]
140026497575019,POP,POP,0,0,1,0,0,R[6],W[15 6]
140026497575021,POP,POP,0,0,1,0,0,R[6],W[16 6]
140026497575023,POP,POP,0,0,1,0,0,R[6],W[17 6]
140026497575025,POP,POP,0,0,1,0,0,R[6],W[18 6]
140026497575027,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026497575032,ADD_LOCK,BINARY,0,0,1,1,0,R[16],W[25]
140026497575038,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140026497573154,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497573158,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026497573159,POP,POP,0,0,1,0,0,R[6],W[5 6]
140026497573160,POP,POP,0,0,1,0,0,R[6],W[15 6]
140026497573162,POP,POP,0,0,1,0,0,R[6],W[16 6]
140026497573164,POP,POP,0,0,1,0,0,R[6],W[17 6]
140026497573166,POP,POP,0,0,1,0,0,R[6],W[18 6]
140026497573168,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4203550,MOV,DATAXFER,0,0,0,0,0,R[],W[8]
4203555,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
4203560,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4203565,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
4201200,JMP,UNCOND_BR,1,1,1,0,0,R[26],W[26]
4201206,PUSH,PUSH,0,0,0,1,0,R[6],W[6]
4201211,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4203570,PXOR,LOGICAL,0,0,0,0,0,R[123 123],W[123]
4203574,MOV,DATAXFER,0,0,0,1,0,R[26],W[]
4203584,MOVSS,DATAXFER,0,0,1,0,0,R[26],W[124]
4203592,MOV,DATAXFER,0,0,0,1,0,R[26],W[]
4203602,MOVSS,DATAXFER,0,0,1,0,0,R[26],W[125]
4203610,MOV,DATAXFER,0,0,0,1,0,R[26],W[]
4203620,MOVSS,DATAXFER,0,0,0,1,0,R[26 123],W[]
4203628,MOVSS,DATAXFER,0,0,0,1,0,R[26 123],W[]
4203636,MOVSS,DATAXFER,0,0,0,1,0,R[26 124],W[]
4203644,MOVSS,DATAXFER,0,0,0,1,0,R[26 124],W[]
4203652,MOVSS,DATAXFER,0,0,0,1,0,R[26 125],W[]
4203660,MOVSS,DATAXFER,0,0,0,1,0,R[26 125],W[]
4203668,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4203672,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4203680,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
4203684,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4203689,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026497573104,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026497573108,PUSH,PUSH,0,0,0,1,0,R[18 6],W[6]
140026497573110,PUSH,PUSH,0,0,0,1,0,R[17 6],W[6]
140026497573112,PUSH,PUSH,0,0,0,1,0,R[16 6],W[6]
140026497573114,PUSH,PUSH,0,0,0,1,0,R[15 6],W[6]
140026497573116,PUSH,PUSH,0,0,0,1,0,R[5 6],W[6]
140026497573117,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026497573118,SUB,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497573122,CMP,BINARY,0,0,1,0,0,R[26],W[25]
140026497573130,LEA,MISC,0,0,0,0,0,R[26],W[16]
140026497573137,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026497573139,MOV,DATAXFER,0,0,1,0,0,R[16],W[10]
140026497573143,LEA,MISC,0,0,0,0,0,R[10],W[8]
140026497573146,MOV,DATAXFER,0,0,0,1,0,R[16 8],W[]
140026497573150,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026497573152,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026497573154,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
140026497573158,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026497573159,POP,POP,0,0,1,0,0,R[6],W[5 6]
140026497573160,POP,POP,0,0,1,0,0,R[6],W[15 6]
140026497573162,POP,POP,0,0,1,0,0,R[6],W[16 6]
140026497573164,POP,POP,0,0,1,0,0,R[6],W[17 6]
140026497573166,POP,POP,0,0,1,0,0,R[6],W[18 6]
140026497573168,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
4203694,MOV,DATAXFER,0,0,0,0,0,R[],W[8]
4203699,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
4203704,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
4203709,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4203713,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
4228189,ADD,BINARY,0,0,0,0,0,R[7],W[7 25]
4228193,CMP,BINARY,0,0,0,0,0,R[7 5],W[25]
4228196,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
4228198,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
4228202,POP,POP,0,0,1,0,0,R[6],W[7 6]
4228203,POP,POP,0,0,1,0,0,R[6],W[5 6]
4228204,POP,POP,0,0,1,0,0,R[6],W[15 6]
4228206,POP,POP,0,0,1,0,0,R[6],W[16 6]
4228208,POP,POP,0,0,1,0,0,R[6],W[17 6]
4228210,POP,POP,0,0,1,0,0,R[6],W[18 6]
4228212,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026493034560,MOV,DATAXFER,0,0,1,0,0,R[26],W[8]
140026493034567,MOV,DATAXFER,0,0,1,0,0,R[8],W[10]
140026493034573,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026493034575,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026493034581,TEST,LOGICAL,0,0,0,0,0,R[5 5],W[25]
140026493034583,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026493034589,LEA,MISC,0,0,0,0,0,R[6],W[3]
140026493034594,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
140026493160624,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026493160628,XOR,LOGICAL,0,0,0,0,0,R[4 4],W[4 25]
140026493160630,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140026493160416,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026493160420,MOV,DATAXFER,0,0,0,1,0,R[3 7],W[]
140026493160423,MOV,DATAXFER,0,0,0,0,0,R[5],W[10]
140026493160426,XOR,LOGICAL,0,0,1,0,0,R[10 23],W[10 25]
140026493160435,ROL,ROTATE,0,0,0,0,0,R[10],W[10 25]
140026493160439,MOV,DATAXFER,0,0,0,1,0,R[3 10],W[]
140026493160443,MOV,DATAXFER,0,0,0,1,0,R[3 15],W[]
140026493160447,MOV,DATAXFER,0,0,0,1,0,R[3 16],W[]
140026493160451,MOV,DATAXFER,0,0,0,1,0,R[3 17],W[]
140026493160455,MOV,DATAXFER,0,0,0,1,0,R[3 18],W[]
140026493160459,LEA,MISC,0,0,0,0,0,R[6],W[8]
140026493160464,XOR,LOGICAL,0,0,1,0,0,R[8 23],W[8 25]
140026493160473,ROL,ROTATE,0,0,0,0,0,R[8],W[8 25]
140026493160477,MOV,DATAXFER,0,0,0,1,0,R[3 8],W[]
140026493160481,MOV,DATAXFER,0,0,1,0,0,R[6],W[10]
140026493160485,NOP,NOP,0,0,0,0,0,R[],W[]
140026493160486,XOR,LOGICAL,0,0,1,0,0,R[10 23],W[10 25]
140026493160495,ROL,ROTATE,0,0,0,0,0,R[10],W[10 25]
140026493160499,MOV,DATAXFER,0,0,0,1,0,R[3 10],W[]
140026493160503,TEST,LOGICAL,0,0,1,0,0,R[23],W[25]
140026493160515,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026493160517,NOP,WIDENOP,0,0,0,0,0,R[10 9],W[]
140026493160522,MOV,DATAXFER,0,0,0,1,0,R[3 10],W[]
140026493160526,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140026493160526,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
140026493160544,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026493160548,PUSH,PUSH,0,0,0,1,0,R[7 6],W[6]
140026493160549,MOV,DATAXFER,0,0,0,0,0,R[3],W[7]
140026493160552,TEST,LOGICAL,0,0,0,0,0,R[4 4],W[25]
140026493160554,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026493160556,MOV,DATAXFER,0,0,0,1,0,R[7 4],W[]
140026493160559,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
140026493160561,POP,POP,0,0,1,0,0,R[6],W[7 6]
140026493160562,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
140026493034599,NOP,WIDENOP,0,0,0,0,0,R[8 3],W[]
140026493034603,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
140026493034605,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
140026493034607,MOV,DATAXFER,0,0,1,0,0,R[23],W[10]
140026493034616,MOV,DATAXFER,0,0,0,1,0,R[6 10],W[]
140026493034621,MOV,DATAXFER,0,0,1,0,0,R[23],W[10]
140026493034630,MOV,DATAXFER,0,0,0,1,0,R[6 10],W[]
140026493034635,LEA,MISC,0,0,0,0,0,R[6],W[10]
140026493034640,MOV,DATAXFER,0,0,0,1,0,R[23 10],W[]
140026493034649,MOV,DATAXFER,0,0,1,0,0,R[26],W[10]
140026493034656,MOV,DATAXFER,0,0,1,0,0,R[6],W[4]
140026493034661,MOV,DATAXFER,0,0,1,0,0,R[6],W[3]
140026493034665,MOV,DATAXFER,0,0,1,0,0,R[10],W[8]
140026493034668,MOV,DATAXFER,0,0,1,0,0,R[6],W[10]
