Address,Opcode,Category,isBranch,isControlFlow,isMemoryRead,isMemoryWrite,isCall,Read_Regsiters,Write_Registers
139627750556585,AND,LOGICAL,0,0,0,0,0,R[8],W[8 25]
139627750556588,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556590,XOR,LOGICAL,0,0,0,0,0,R[4 4],W[4 25]
139627750556592,CMP,BINARY,0,0,0,0,0,R[12],W[25]
139627750556596,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556602,TEST,LOGICAL,0,0,0,0,0,R[12 12],W[25]
139627750556605,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750557032,MOV,DATAXFER,0,0,0,0,0,R[],W[11]
139627750557038,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627750557041,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
139627750557044,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750557047,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750557049,CMP,BINARY,0,0,0,0,0,R[8],W[25]
139627750557052,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750557058,ADD,BINARY,0,0,0,0,0,R[4],W[4 25]
139627750557061,MOV,DATAXFER,0,0,0,0,0,R[11],W[10]
139627750557064,MOV,DATAXFER,0,0,0,0,0,R[4],W[9]
139627750557066,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627750556693,LEA,MISC,0,0,0,0,0,R[3],W[10]
139627750556699,SUB,BINARY,0,0,0,0,0,R[10 12],W[10 25]
139627750556702,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556704,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556707,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556713,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556716,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556782,MOV,DATAXFER,0,0,0,0,0,R[7],W[10]
139627750556784,MOV,DATAXFER,0,0,0,0,0,R[7],W[8]
139627750556786,SHR,SHIFT,0,0,0,0,0,R[7],W[7 25]
139627750556789,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627750556792,AND,LOGICAL,0,0,0,0,0,R[8],W[8 25]
139627750556798,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
139627750556801,ADD,BINARY,0,0,0,0,0,R[10],W[10 25]
139627750556804,IMUL,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750556807,LEA,MISC,0,0,0,0,0,R[9],W[8]
139627750556810,IMUL,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750556813,MOV,DATAXFER,0,0,0,0,0,R[7],W[8]
139627750556815,AND,LOGICAL,0,0,0,0,0,R[8],W[8 25]
139627750556821,ADD,BINARY,0,0,0,0,0,R[8],W[8 25]
139627750556824,IMUL,BINARY,0,0,0,0,0,R[10 8],W[10 25]
139627750556827,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627750556527,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
139627750556531,POP,POP,0,0,1,0,0,R[6],W[7 6]
139627750556532,POP,POP,0,0,1,0,0,R[6],W[5 6]
139627750556533,POP,POP,0,0,1,0,0,R[6],W[15 6]
139627750556535,POP,POP,0,0,1,0,0,R[6],W[16 6]
139627750556537,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
139627750557285,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
139627750557288,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750557290,MOV,DATAXFER,0,0,1,0,0,R[6],W[4]
139627750557294,LEA,MISC,0,0,0,0,0,R[17],W[12]
139627750557301,MOV,DATAXFER,0,0,0,0,0,R[16],W[9]
139627750557304,MOV,DATAXFER,0,0,0,0,0,R[5],W[3]
139627750557306,LEA,MISC,0,0,0,0,0,R[17],W[11]
139627750557313,MOV,DATAXFER,0,0,0,0,0,R[15],W[8]
139627750557316,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
139627750557392,MOV,DATAXFER,0,0,1,0,0,R[6],W[7]
139627750557397,XOR,LOGICAL,0,0,1,0,0,R[7 23],W[7 25]
139627750557406,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750557408,ADD,BINARY,0,0,0,0,0,R[6],W[6 25]
139627750557412,POP,POP,0,0,1,0,0,R[6],W[7 6]
139627750557413,POP,POP,0,0,1,0,0,R[6],W[5 6]
139627750557414,POP,POP,0,0,1,0,0,R[6],W[15 6]
139627750557416,POP,POP,0,0,1,0,0,R[6],W[16 6]
139627750557418,POP,POP,0,0,1,0,0,R[6],W[17 6]
139627750557420,POP,POP,0,0,1,0,0,R[6],W[18 6]
139627750557422,RET_NEAR,RET,0,1,1,0,0,R[6],W[26 6]
139627749931922,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
139627749931927,MOV,DATAXFER,0,0,0,0,0,R[10],W[15]
139627749931930,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
139627750556611,MOV,DATAXFER,0,0,0,0,0,R[],W[13]
139627750556617,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627750556646,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627750556649,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
139627750556652,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556655,SETZ,SETCC,0,0,0,0,0,R[25],W[11]
139627750556659,CMP,BINARY,0,0,0,0,0,R[8],W[25]
139627750556662,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556664,CMP,BINARY,0,0,0,0,0,R[8],W[25]
139627750556667,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556669,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
139627750556672,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556624,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
139627750556627,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556629,ADD,BINARY,0,0,0,0,0,R[4],W[4 25]
139627750556632,MOV,DATAXFER,0,0,0,0,0,R[13],W[10]
139627750556635,MOV,DATAXFER,0,0,0,0,0,R[4],W[9]
139627750556637,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627750556639,MOV,DATAXFER,0,0,0,0,0,R[10],W[8]
139627750556641,AND,LOGICAL,0,0,0,0,0,R[8],W[8 25]
139627750556644,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556646,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627750556649,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
139627750556652,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556655,SETZ,SETCC,0,0,0,0,0,R[25],W[11]
139627750556659,CMP,BINARY,0,0,0,0,0,R[8],W[25]
139627750556662,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556664,CMP,BINARY,0,0,0,0,0,R[8],W[25]
139627750556667,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556669,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
139627750556672,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556674,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556677,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556683,CMP,BINARY,0,0,0,0,0,R[12],W[25]
139627750556687,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556629,ADD,BINARY,0,0,0,0,0,R[4],W[4 25]
139627750556632,MOV,DATAXFER,0,0,0,0,0,R[13],W[10]
139627750556635,MOV,DATAXFER,0,0,0,0,0,R[4],W[9]
139627750556637,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627750556674,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556677,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556683,CMP,BINARY,0,0,0,0,0,R[12],W[25]
139627750556687,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556693,LEA,MISC,0,0,0,0,0,R[3],W[10]
139627750556699,SUB,BINARY,0,0,0,0,0,R[10 12],W[10 25]
139627750556702,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749931935,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
139627749931940,MOV,DATAXFER,0,0,0,1,0,R[6 10],W[]
139627749931944,CALL_NEAR,CALL,0,1,0,1,1,R[26 6],W[26 6]
139627750556841,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556844,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556846,CMP,BINARY,0,0,0,0,0,R[12],W[25]
139627750556850,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556856,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556859,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556856,CMP,BINARY,0,0,0,0,0,R[10],W[25]
139627750556859,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556865,CMP,BINARY,0,0,0,0,0,R[12],W[25]
139627750556869,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627750556875,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749931949,MOV,DATAXFER,0,0,0,0,0,R[10],W[5]
139627749931952,TEST,LOGICAL,0,0,0,0,0,R[10 10],W[25]
139627749931955,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749931961,MOV,DATAXFER,0,0,0,1,0,R[6],W[]
139627749931969,XOR,LOGICAL,0,0,0,0,0,R[13 13],W[13 25]
139627749931972,MOV,DATAXFER,0,0,1,0,0,R[16],W[3]
139627749931976,AND,LOGICAL,0,0,0,0,0,R[3],W[3 25]
139627749931982,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749931988,CMP,BINARY,0,0,1,0,0,R[6],W[25]
139627749931993,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749931995,MOV,DATAXFER,0,0,0,0,0,R[],W[3]
139627749932000,TEST,LOGICAL,0,0,0,0,0,R[13 13],W[25]
139627749932003,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932009,XOR,LOGICAL,0,0,0,0,0,R[9 9],W[9 25]
139627749932011,XOR,LOGICAL,0,0,0,0,0,R[14 14],W[14 25]
139627749932014,MOV,DATAXFER,0,0,0,0,0,R[],W[4]
139627749932019,MOV,DATAXFER,0,0,0,0,0,R[],W[12]
139627749932025,LEA,MISC,0,0,0,0,0,R[9],W[11]
139627749932029,MOV,DATAXFER,0,0,0,0,0,R[12],W[10]
139627749932032,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627749932034,TEST,LOGICAL,0,0,0,0,0,R[10],W[25]
139627749932036,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932038,MOV,DATAXFER,0,0,0,0,0,R[10],W[9]
139627749932040,SHR,SHIFT,0,0,0,0,0,R[9],W[9 25]
139627749932043,AND,LOGICAL,0,0,0,0,0,R[9],W[9 25]
139627749932046,CMP,BINARY,0,0,0,0,0,R[9],W[25]
139627749932049,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932055,CMP,BINARY,0,0,0,0,0,R[9],W[25]
139627749932058,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932095,MOV,DATAXFER,0,0,0,0,0,R[11],W[9]
139627749932098,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932025,LEA,MISC,0,0,0,0,0,R[9],W[11]
139627749932029,MOV,DATAXFER,0,0,0,0,0,R[12],W[10]
139627749932032,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627749932335,TEST,LOGICAL,0,0,0,0,0,R[3],W[25]
139627749932339,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932345,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627749932348,AND,LOGICAL,0,0,0,0,0,R[3],W[3 25]
139627749932351,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
139627749932356,MOV,DATAXFER,0,0,0,0,0,R[10],W[14]
139627749932359,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932087,TEST,LOGICAL,0,0,0,0,0,R[3 3],W[25]
139627749932089,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932095,MOV,DATAXFER,0,0,0,0,0,R[11],W[9]
139627749932098,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932060,TEST,LOGICAL,0,0,0,0,0,R[3],W[25]
139627749932064,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932066,SHR,SHIFT,0,0,0,0,0,R[10],W[10 25]
139627749932069,SHR,SHIFT,0,0,0,0,0,R[8],W[8 25]
139627749932071,AND,LOGICAL,0,0,0,0,0,R[3],W[3 25]
139627749932074,AND,LOGICAL,0,0,0,0,0,R[10],W[10 25]
139627749932079,MOV,DATAXFER,0,0,0,0,0,R[8],W[4]
139627749932081,MOV,DATAXFER,0,0,0,0,0,R[10],W[13]
139627749932084,AND,LOGICAL,0,0,0,0,0,R[4],W[4 25]
139627749932087,TEST,LOGICAL,0,0,0,0,0,R[3 3],W[25]
139627749932089,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932095,MOV,DATAXFER,0,0,0,0,0,R[11],W[9]
139627749932098,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932426,CMP,BINARY,0,0,1,0,0,R[6],W[25]
139627749932431,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932437,MOV,DATAXFER,0,0,1,0,0,R[6],W[7]
139627749932441,TEST,LOGICAL,0,0,0,0,0,R[14 14],W[25]
139627749932444,MOV,DATAXFER,0,0,0,0,0,R[],W[10]
139627749932449,SETNLE,SETCC,0,0,0,0,0,R[25],W[9]
139627749932452,XOR,LOGICAL,0,0,0,0,0,R[11 11],W[11 25]
139627749932455,CMP,BINARY,0,0,0,0,0,R[7],W[25]
139627749932458,SETZ,SETCC,0,0,0,0,0,R[25],W[11]
139627749932462,MOV,DATAXFER,0,0,0,0,0,R[11],W[8]
139627749932465,AND,LOGICAL,0,0,0,0,0,R[8 9],W[8 25]
139627749932467,TEST,LOGICAL,0,0,0,0,0,R[13 13],W[25]
139627749932470,JNLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932472,XOR,LOGICAL,0,0,0,0,0,R[10 10],W[10 25]
139627749932474,CMP,BINARY,0,0,0,0,0,R[7],W[25]
139627749932477,SETZ,SETCC,0,0,0,0,0,R[25],W[10]
139627749932480,AND,LOGICAL,0,0,0,0,0,R[10 9],W[10 25]
139627749932482,LEA,MISC,0,0,0,0,0,R[10 10],W[11]
139627749932486,MOV,DATAXFER,0,0,0,0,0,R[3],W[9]
139627749932488,OR,LOGICAL,0,0,0,0,0,R[11 8],W[11 25]
139627749932491,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932508,TEST,LOGICAL,0,0,0,0,0,R[11 11],W[25]
139627749932511,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932513,LEA,MISC,0,0,0,0,0,R[9],W[12]
139627749932517,MOV,DATAXFER,0,0,0,0,0,R[],W[10]
139627749932522,CPUID,MISC,0,0,0,0,0,R[10 9],W[10 7 9 8]
139627749932585,CMP,BINARY,0,0,0,0,0,R[14],W[25]
139627749932589,SBB,BINARY,0,0,0,0,0,R[14 25],W[14 25]
139627749932593,TEST,LOGICAL,0,0,0,0,0,R[13 13],W[25]
139627749932596,JLE,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932602,CMP,BINARY,0,0,1,0,0,R[6],W[25]
139627749932607,LEA,MISC,0,0,0,0,0,R[13],W[3]
139627749932611,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932617,MOV,DATAXFER,0,0,1,0,0,R[16],W[8]
139627749932624,MOV,DATAXFER,0,0,1,0,0,R[16],W[10]
139627749932631,TEST,LOGICAL,0,0,0,0,0,R[14 14],W[25]
139627749932634,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932750,CMP,BINARY,0,0,1,0,0,R[6],W[25]
139627749932755,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932761,XOR,LOGICAL,0,0,0,0,0,R[3 3],W[3 25]
139627749932763,TEST,LOGICAL,0,0,0,0,0,R[13 13],W[25]
139627749932766,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932772,OR,LOGICAL,0,0,0,0,0,R[3],W[3 25]
139627749932775,JMP,UNCOND_BR,1,1,0,0,0,R[26],W[26]
139627749932156,TEST,LOGICAL,0,0,0,0,0,R[4 4],W[25]
139627749932159,JNZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932161,TEST,LOGICAL,0,0,0,0,0,R[14 14],W[25]
139627749932164,JZ,COND_BR,1,1,0,0,0,R[26 25],W[26]
139627749932166,MOV,DATAXFER,0,0,1,0,0,R[6],W[10]
139627749932170,MOVSXD,DATAXFER,0,0,0,0,0,R[14],W[14]
